query,title,price,shipping_time,variable_prod,returns,shipping_price,ebay_article_id,prod_url,ebay_vendor,category,subcategory,product_state,product_sold_out_text
microondas ,microondas Grill Candy CMG 2071M 700W 20 litros blanco Embalaje Estropeado,"69,00 EUR",lun. 5 jul. y el mar. 6 jul.,,"reembolso de 30 días, el vendedor paga el envío de la devolución",GRATIS,334046411865,https://www.ebay.es/itm/334046411865?hash=item4dc6b7bc59%3Ag%3A9MEAAOSwR8xgzjg3&LH_BIN=1,estacomonuevo,Microondas,,Nuevo: Otro (ver detalles),
microondas ,Microondas Kromsline KMFI-200-MDX Negro/INOX Grill 1000W,"198,45 EUR c/u",mar. 6 jul. y el lun. 12 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",GRATIS,164903266713,https://www.ebay.es/itm/164903266713?hash=item2665002999%3Ag%3APp4AAOSwH2pgvwH1&LH_BIN=1,electrocosto,Cocinaelectrodomesticospeq,,Nuevo,
microondas ,Microondas con Grill Cecotec ProClean 3140 20 L 700W Negro,"87,50 EUR",vie. 02 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",Rápido y gratis,393107113939,https://www.ebay.es/itm/393107113939?hash=item5b870287d3%3Ag%3AeeQAAOSwoW5gDNGb&LH_BIN=1,mercapool,Microondas,,Nuevo,
microondas ,microondas ,"40,00 EUR",lun. 12 jul.  y el vie. 16 jul. ,,"reembolso de 14 días, el comprador paga los gastos de envío de la devolución","15,00 EUR",393254160039,https://www.ebay.es/itm/393254160039?hash=item5b8fc646a7%3Ag%3Aa20AAOSwMqFgf1QD&LH_BIN=1,mamuktusishvil0,Cocinaelectrodomesticospeq,,Usado,
microondas ,HORNO MICROONDAS FUNCION GRILL PARRILLA 900W POTENCIA 28L CAPACIDAD -B-Stock ,"95,99 EUR",mié. 7 jul. y el jue. 8 jul.,,"reembolso de 30 días, el vendedor paga el envío de la devolución",GRATIS,373296724640,https://www.ebay.es/itm/373296724640?hash=item56ea37faa0%3Ag%3AtAcAAOSwyKBfWjav&LH_BIN=1,electronic-star-es,Microondas,,Nuevo,
microondas ,Microondas Kromsline KMLI-25-DXN Grill 1000W 25L Negro,"135,45 EUR c/u",mar. 6 jul. y el lun. 12 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",GRATIS,164903266711,https://www.ebay.es/itm/164903266711?_trkparms=ispr%3D1&hash=item2665002997%3Ag%3AoKwAAOSwa-Fg1d2K&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRiFeBGMrgTXQYHdOciqxGQoeoPl6DoB0xBF5y3L8pbZdyl%252BP5boXgG0ImEDmjmR%252BPoGhx9Dvl%252FfxWMdouZmJmBgdAcbr3vqTpYVY1gVDnF3VSczsISVrRZaWhqEh%252BYtiruVgRylhSq5IzJPi0ol0zVXJaACfFDpdk9mqHwbx%252BYwCGbYSh5NfeFO4Oc8II2ShRe0J%252F4xU5YmuycS8kuRz8kpUW4QBN5lQM9gau7lkpQN2WJlT52selYQ4asa8Lh9drIFLn9f5gqcriE7VhnaSjNkRy9iRkC%252FRr7K%252BNknS9W49MXV7Iv2GOkNOQF6wBTCapF3QqFpe9IH6MiO%252FnRV0Yz1J%252F90scc02fKPdJPFaM4hdvnfWE0DDvuriiHdCGlZFY33YbWlUjsaBJMoO0fcHDQl55I3Q07ehZdCTPSofwN%252FXiErAAB0X1djbUEXKteg8Pwx5vWWzcUTg%252FG%252FjjySA8a14M8ERfQ%252FDitIKD7lDj8J%252Flmv7L2nn7FjL2kHw%252F64SkZvB8%252Fq%252BL1aC%252B2Nr1k8lbFU7PNB0Xe3gjYIv9SzPlwNvUhhXC2yEDNzZ0g6nEn9Y6jwY9ScTtamgTjB4xMFuGqdhoTqv5%252F0HutuMhzOGOYDWG6NrOf7RzhOJkH563EJTDCbxSQItS65PGiP4UnKbgum3SmH6dbFijTeedfBF9ufipO91wA%252FJAT9zMrCKUcPwKtrmRoL36QyZt%252FSPOFYiaNeYIvojKzs6eBShA6QcW%252BB9ylkQJVMF4BfAiqHcpv4GF9FsFkpgguMf9Zd5lGn69UeUhbAW87iPVsjhzqOpyqAe%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,electrocosto,Cocinaelectrodomesticospeq,,Nuevo,
tv 49 pulgadas,"LG 49LF510V Tira de Led Tipo a LGE _ wicop _ 49 pulgadas _ UHD/FHD_REV05_A_150514 de 49"" TV","16,21 EUR",vie. 9 jul. y el lun. 23 ago. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","13,93 EUR",152393708633,https://www.ebay.es/itm/152393708633?_trkparms=ispr%3D1&hash=item237b5f7459%3Ag%3Ab2oAAOSwZQRYd9Ba&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStEKTPzZMfQmny3knR97t0BqcXdci%252FZLO2PDd5ttvdG1P3Ak%252BLnOSnfF%252BwcQmYcd5dMVo83%252B9mq88DUVVlqEOGW8H6Aw3k6MQ1riRyCA0vx4FbUxT6vPHB9ji3ffNlBU1FmsZ9H80dmCjDqzwU%252BM8o0M59dqO4%252FSRxhtXIqLv%252FwQkKXjIaUgA%252F%252FRCXP4ptfuLQBvahSoZwWzgFQ2eZ2%252FsD8O%252Fl0Zpk%252FsjL9DUDn%252BYnPu0zazyzLHrXp6tc9iDCbCxJu1QMDFT1r9pMF1HTTmgWnESjFddoZB8GZyIhZSwKBq3K5mT5%252F8KVV7td%252Bmy0H%252BU6aLde7QEBEl5uYzTUuXtLvCYXsQtGvZ0m26kqFLvAr0L1Jg3Le6cmlbD4ICks06pWCwqRPBqa0OPOj9QWCKQsixD8m%252BhzfYG3LrU0ilk84c5FawsEHOleItNR%252Bub49aFerV%252BjCK4ScP55qtB6bIB4gvDBzRQjp%252FsASQEK4voVQkdRagoxUHLNV%252Bjxuink3KIkrUPYTeQTzeXlv158PyNoHCYH6OuA79ccUyqb%252F2iUkiVcL%252B29nJLMgNfwGvfhUqB52dDLrW6rhMEsJFmE4uNVBfsAG18gQwdxUdzuosfUNYYizN6%252F%252FZybfhR4wNk%252Bu%252FzVRfu3P6b0iTXPPGAxLm%252FhhYUptaI3bOJOeN1lM%252FW1fC3vKgN2w2V%252FC8YCTPAxZ7JwMcme6gLTaqYqAbwmgwFOLqGptV65djIrwIZDSRqfghgKkpEZUtVQbuWJU99pDfOGIJjB5N7HYJprqcUloempca2ZNzyMv1Xq%252BZsx7DXft%252FD8sIf3izWfjRyv063aofw%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,alsager5714,RecambiosparaTVyHomeAudio,,Usado,
microondas ,Microondas Integrable Orbegozo MIG 2025 Grill 20 L,"135,36 EUR c/u",mar. 6 jul. y el lun. 12 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",GRATIS,164780621471,https://www.ebay.es/itm/164780621471?hash=item265db0be9f%3Ag%3A72AAAOSw17dgXC4d&LH_BIN=1,electrocosto,Cocinaelectrodomesticospeq,,Nuevo,
tv 49 pulgadas,"Inclinación y giro de TV de montaje en pared Soporte Samsung LG 32 42 46 47 48 49 50 52 55"" pulgadas","21,85 EUR",lun. 12 jul.  y el mar. 13 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","10,20 EUR",274806673941,https://www.ebay.es/itm/274806673941?_trkparms=ispr%3D1&hash=item3ffbc11215%3Ag%3A%7ElQAAOSwvOxgrN0I&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSlHY%252FYTip4QFVjNQrCEJt6k8hKuIn0xoatiQbDjpZ7il%252BO8e0wDvICj%252F8fqafy2pgi3J3mtv99jBaky%252F5ZwjjKFeEIptOTGimVHmuPTsFv3%252FwG1euBnNHbkFdoPZoQdUoK84LiMsMSbP%252FbaYZz8hVOy%252BmZQ1uIApy9cpQSDI157QtBImh5MlOBnL13g2LM43EY7h0jmR0Auv3m5M77Ygd78E09ga6%252F8po6nLKSJ94xQAXNIVQJ3ojSLWGe7gpxYa%252B%252BcL9d21nxDa947KR4DG6%252BDHJn7LlXPoase%252FByKh5cY6%252Bwq%252B23xhehfT8%252FrF5thgfRDUOd2UvZIVfbDbGpzn%252FZmmmEh8tbEcTqXXWyr8ZPGfkakdFzKobD4Wi3rv1Eaywij2gvi5%252FQj97StF8wYgHfdT2IpYlCJ4VZQvTpr3tl%252BJm3AJTUpXNJqkD1xYududS2%252F%252Fadws0IeRSOIIEHQDMAydnS3%252BQAZZAB5LXsxpJRDXZwu%252BHTspeKoT2ft9pkOr%252FuXGM3SB4%252BTyJ33RuSgMZI2oC4Tsk4JkA5OXrmMVND29DIioWk3VMEToeHre2K4Wd4g44qXI2M1qyduu41f1LPv1Q8VXaiABHMVPrdCfPzmbDZ5V1ihtRTfgQq7V8TF2nB1Q9vQrrdnHn7uklu6%252FtCJcB0I5Xh2AzX%252FisW8GllpdJxPwUP%252FgTXRSL8NsWRrHEC%252B%252BFyzFvhoMA3mqLpO0jw84O2HTbAMDDd6FUXZoV7i6tsvCwoDDsvNbHLARb66%252BXzF3FzvoBO9BQ4sNGQvIZBjt3T7iBPyPbC6xgtd%252FO%252BynwWDJGZ0LPlXZSrNqtmO2Z%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,top-etrends,AccesoriosTVyHomeAudio,,Nuevo,
tv 49 pulgadas,Unidad de botón VESTEL 17TK151 49 pulgadas TV Polaroid P49UP0277A,"11,50 EUR",mar. 6 jul. y el vie. 16 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","13,94 EUR",332812587959,https://www.ebay.es/itm/332812587959?hash=item4d7d2d13b7%3Ag%3AzcMAAOSwj8hboqqe&LH_BIN=1,tvpartsworld,RecambiosparaTVyHomeAudio,,Usado,
tv 49 pulgadas,Módulo Wi-Fi dnur-SY3 1-458-959-12 49 pulgadas Tv Sony KDL-49WE663,"17,31 EUR",mar. 6 jul. y el vie. 16 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","13,94 EUR",332818019357,https://www.ebay.es/itm/332818019357?hash=item4d7d7ff41d%3Ag%3AllEAAOSwfr1bqTYk&LH_BIN=1,tvpartsworld,RecambiosparaTVyHomeAudio,,Usado,
tv 49 pulgadas,Altavoces 49 pulgadas TV LG 49UH610V 49UF6400,"16,21 EUR",vie. 9 jul. y el lun. 23 ago. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","15,69 EUR",153952494468,https://www.ebay.es/itm/153952494468?hash=item23d848a384%3Ag%3AlLcAAOSw4MBe0YLd&LH_BIN=1,alsager5714,RecambiosparaTVyHomeAudio,,Usado,
